Entered_By,QAQC_By,Region,Site,Survey_Date,Vert_Transect_Dist_m,Quad_Dist_m,Species,Total_Length,Timed_Count_Conducted,In_Timed_Count,Remote_ID,Whelk_TH_m,Notes
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,26.1,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,24.5,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25.2,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25.2,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25.7,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25.3,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,23.85,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25.8,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,24.7,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,23.9,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25.3,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,23.1,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,26.55,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,24.6,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,24.7,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,26.25,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,27.8,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,28.5,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,26.9,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,26.2,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25.3,Y,Y,NA,0.58,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,25.7,Y,Y,NA,0.48,
RB,SS,NorCal,Mendocino South,6/20/2023,NA,NA,As,27.1,Y,Y,NA,0.48,
JR,RB,SoCal,Dana Point,4/4/2023,17,3.08,As,24.1,Y,N,NA,0.86,
JR,RB,SoCal,Dana Point,4/4/2023,8,1.73,Ne,25.1,Y,N,NA,0.79,
JR,RB,SoCal,Dana Point,4/4/2023,8,1.73,As,17.4,Y,N,NA,0.79,
JR,RB,SoCal,Dana Point,4/4/2023,8,1.73,As,24.4,Y,N,NA,0.79,
JR,RB,SoCal,Dana Point,4/4/2023,8,1.73,As,20.5,Y,N,NA,0.79,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,M,44.62,Y,Y,NA,0.77,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,19.8,Y,Y,NA,0.77,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,M,41.1,Y,Y,NA,0.89,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,M,34.8,Y,Y,NA,0.89,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,M,32.7,Y,Y,NA,0.89,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,23.6,Y,Y,NA,0.99,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,22.4,Y,Y,NA,0.99,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,24.7,Y,Y,NA,0.99,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,M,36.1,Y,Y,NA,0.99,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,20.6,Y,Y,NA,0.64,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,16.9,Y,Y,NA,0.64,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,24.9,Y,Y,NA,0.64,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,22.5,Y,Y,NA,0.75,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,22.4,Y,Y,NA,0.75,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,18.9,Y,Y,NA,0.6,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,19,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,23.6,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,20.7,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,25.1,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,22.6,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,23,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,21.7,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,23,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,27.8,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,19.5,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,19.4,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,23.3,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,22.6,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,22.3,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,21.4,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,24.3,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,20.3,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,20.2,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,21.1,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,22.5,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,18.4,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,18.7,Y,Y,NA,0.69,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,24.4,Y,Y,NA,0.75,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,21.5,Y,Y,NA,0.75,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,18.7,Y,Y,NA,0.75,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,23.2,Y,Y,NA,0.67,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,20.4,Y,Y,NA,0.67,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,23.2,Y,Y,NA,0.67,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,23.2,Y,Y,NA,0.58,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,19.1,Y,Y,NA,0.58,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,22.2,Y,Y,NA,0.58,
JR,RB,SoCal,Dana Point,4/4/2023,NA,NA,As,24.8,Y,Y,NA,0.58,
JR,RB,SoCal,Dana Point,4/4/2023,1,0.95,As,20.3,Y,N,NA,0.77,
SS,KS,SoCal,Little Corona,4/5/2023,14,9.65,As,24.25,Y,N,NA,0.4,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,21.25,Y,Y,NA,0.66,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,21,Y,Y,NA,0.42,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,23.5,Y,Y,NA,0.42,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,25.4,Y,Y,NA,0.42,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,27.1,Y,Y,NA,0.06,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,22.4,Y,Y,NA,0.55,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,25.9,Y,Y,NA,0.55,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,24,Y,Y,NA,0.41,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,21.35,Y,Y,NA,0.24,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,24.55,Y,Y,NA,0.24,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,23.3,Y,Y,NA,0.24,
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,23.5,Y,Y,NA,0.24,Albino
SS,KS,SoCal,Little Corona,4/5/2023,NA,NA,As,26.7,Y,Y,NA,0.2,
SS,KS,SoCal,Little Corona,4/5/2023,5,11.27,As,22.9,Y,N,NA,0.83,
SS,KS,SoCal,Cardiff,4/18/2023,10,0.6,M,12.75,Y,N,NA,0.96,
SS,KS,SoCal,Cardiff,4/18/2023,10,0.86,As,19.7,Y,N,NA,0.71,
SS,KS,SoCal,Cardiff,4/18/2023,9,0,M,17.2,Y,N,NA,1.13,
SS,KS,SoCal,Cardiff,4/18/2023,9,0.7,As,11,Y,N,NA,0.88,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,19,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,26.8,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,23,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,27.5,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,28.3,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,21.5,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,25.8,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,23.4,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,13.6,Y,Y,NA,1,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,26.1,Y,Y,NA,1,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,21.4,Y,Y,NA,0.96,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,27.05,Y,Y,NA,0.93,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,As,13.3,Y,Y,NA,0.99,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,22.3,Y,Y,NA,1.01,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,26.2,Y,Y,NA,1.01,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,23.5,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,25.4,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,25.6,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,27.4,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,26.9,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,21.6,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,24.6,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,25.6,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,26.7,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,26.5,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,22.9,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,22.8,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,28,Y,Y,NA,1.09,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,24.4,Y,Y,NA,0.68,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,As,24,Y,Y,NA,0.94,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,As,16.2,Y,Y,NA,0.7,
SS,KS,SoCal,Cardiff,4/18/2023,NA,NA,M,18.9,Y,Y,NA,0.98,
JR,SR,SoCal,Crystal Cove,4/17/2023,4,3.95,As,18.5,Y,N,NA,0.96,
JR,SR,SoCal,Crystal Cove,4/17/2023,4,5.05,As,16.8,Y,N,NA,0.71,
JR,SR,SoCal,Crystal Cove,4/17/2023,16,8.45,As,16.5,Y,N,NA,1.02,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,18.4,Y,Y,NA,0.65,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,18.65,Y,Y,NA,0.56,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,17.25,Y,Y,NA,0.52,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,21.5,Y,Y,NA,0.35,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,19.8,Y,Y,NA,0.35,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,19.1,Y,Y,NA,0.72,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,19.5,Y,Y,NA,0.65,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,15,Y,Y,NA,0.65,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,18.8,Y,Y,NA,0.55,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,18.5,Y,Y,NA,0.3,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,21.8,Y,Y,NA,0.3,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,22.4,Y,Y,NA,0.3,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,21.1,Y,Y,NA,0.3,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,20.05,Y,Y,NA,0.3,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,21.75,Y,Y,NA,0.29,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,19,Y,Y,NA,0.47,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,20.5,Y,Y,NA,0.47,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,21.95,Y,Y,NA,0.47,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,17.5,Y,Y,NA,0.47,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,19.7,Y,Y,NA,0.47,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,15.6,Y,Y,NA,0.47,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,19.5,Y,Y,NA,0.32,
JR,SR,SoCal,Crystal Cove,4/17/2023,NA,NA,As,18.35,Y,Y,NA,0.32,
SS,EN,SoCal,Victoria Beach,4/15/2023,1,0.32,As,12.3,Y,N,NA,1.58,
SS,EN,SoCal,Victoria Beach,4/15/2023,1,2.42,Ne,17.1,Y,N,NA,1.28,
SS,EN,SoCal,Victoria Beach,4/15/2023,1,2.87,As,16.1,Y,N,NA,1.03,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,18.2,Y,Y,NA,1.48,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,25.4,Y,Y,NA,1.47,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,18.8,Y,Y,NA,1.48,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,30.3,Y,Y,NA,1.48,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,33.6,Y,Y,NA,1.48,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,22.9,Y,Y,NA,1.21,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,34.4,Y,Y,NA,1.29,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,17.8,Y,Y,NA,1.29,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,17.3,Y,Y,NA,1.34,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,21.7,Y,Y,NA,1.29,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,19.4,Y,Y,NA,1.29,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,16.5,Y,Y,NA,1.29,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,21.1,Y,Y,NA,1.29,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,31,Y,Y,NA,0.55,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,34.8,Y,Y,NA,1.35,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,29.2,Y,Y,NA,1.35,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,16.9,Y,Y,NA,1.33,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,17.3,Y,Y,NA,1.33,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,33.7,Y,Y,NA,1.5,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,M,36.1,Y,Y,NA,1.5,
SS,EN,SoCal,Victoria Beach,4/15/2023,NA,NA,As,10.7,Y,Y,NA,1.24,
SS,EN,SoCal,Victoria Beach,4/15/2023,3,4.64,As,NA,Y,Y,NA,1.13,Whelk could not be measured
SS,EN,SoCal,Victoria Beach,4/15/2023,24,3.8,As,14.9,Y,N,NA,0.35,
SS,EN,SoCal,Victoria Beach,4/15/2023,16,0,Ne,26.4,Y,N,NA,1.84,
SS,EN,SoCal,Victoria Beach,4/15/2023,16,1.45,M,30.2,Y,N,NA,1.72,
SS,EN,SoCal,Victoria Beach,4/15/2023,16,1.45,M,35.6,Y,N,NA,1.72,
SS,EN,SoCal,Victoria Beach,4/15/2023,16,1.45,M,25.1,Y,N,NA,1.72,
SS,EN,SoCal,Victoria Beach,4/15/2023,16,1.45,Ne,30.7,Y,N,NA,1.72,
SS,EN,SoCal,Victoria Beach,4/15/2023,16,5.89,M,16.6,Y,N,NA,1.47,
SS,EN,SoCal,Victoria Beach,4/15/2023,16,5.89,M,31.7,Y,N,NA,1.47,
SS,EN,SoCal,Victoria Beach,4/15/2023,10,0,Ne,19.2,Y,N,NA,1.84,
SS,EN,SoCal,Victoria Beach,4/15/2023,10,0,M,38.8,Y,N,NA,1.84,
SS,EN,SoCal,Victoria Beach,4/15/2023,10,0,M,26.3,Y,N,NA,1.84,
SS,EN,SoCal,Victoria Beach,4/15/2023,10,0,M,30.2,Y,N,NA,1.84,
SS,EN,SoCal,Victoria Beach,4/15/2023,10,0,M,39.4,Y,N,NA,1.84,
SS,EN,SoCal,Victoria Beach,4/15/2023,10,3.29,M,20.7,Y,N,NA,1.59,
SS,KS,SoCal,Goff Island,4/11/2023,21,10.29,M,20.2,Y,N,NA,1.71,
SS,KS,SoCal,Goff Island,4/11/2023,21,10.29,M,21.7,Y,N,NA,1.71,
SS,KS,SoCal,Goff Island,4/11/2023,18,5.85,M,26.2,Y,N,NA,1.71,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,30.5,Y,Y,NA,1.3,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,27,Y,Y,NA,1.3,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,41.6,Y,Y,NA,1.3,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,23.5,Y,Y,NA,1.3,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,32.9,Y,Y,NA,1.17,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,19,Y,Y,NA,1.17,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,18.4,Y,Y,NA,1.17,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,27.3,Y,Y,NA,1.29,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,25.6,Y,Y,NA,1.29,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,34.1,Y,Y,NA,1.29,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,24,Y,Y,NA,1.29,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,31.4,Y,Y,NA,1.29,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,30.5,Y,Y,NA,1.29,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,16.1,Y,Y,NA,1.29,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,32,Y,Y,NA,1.29,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,27.4,Y,Y,NA,1.21,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,28.5,Y,Y,NA,1.21,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,13.7,Y,Y,NA,1.21,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,36,Y,Y,NA,1.39,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,28.4,Y,Y,NA,1.39,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,26,Y,Y,NA,1.39,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,32.2,Y,Y,NA,1.39,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,28.3,Y,Y,NA,1.39,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,29.6,Y,Y,NA,1.39,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,35.3,Y,Y,NA,1.21,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,27.2,Y,Y,NA,1.21,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,35.4,Y,Y,NA,1.28,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,36.1,Y,Y,NA,1.28,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,31.3,Y,Y,NA,1.26,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,30.6,Y,Y,NA,1.26,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,33.6,Y,Y,NA,1.26,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,32.6,Y,Y,NA,1.26,
SS,KS,SoCal,Goff Island,4/11/2023,NA,NA,M,32.3,Y,Y,NA,1.26,
SS,KS,SoCal,Goff Island,4/11/2023,12,8.71,M,22.6,Y,N,NA,1.87,
SS,KS,SoCal,Goff Island,4/11/2023,12,9.11,M,28.5,Y,N,NA,1.62,
SS,RB,SoCal,Scripps,4/14/2023,11,6.06,As,20.25,Y,N,NA,0.2,
SS,RB,SoCal,Scripps,4/14/2023,11,6.06,As,23,Y,N,NA,0.2,changed 20.03 to 23.0 (SS)
SS,RB,SoCal,Scripps,4/14/2023,13,3.14,As,26,Y,N,NA,0.42,change 20.06 to 26.0 (SS)
SS,RB,SoCal,Scripps,4/14/2023,13,3.14,As,10.35,Y,N,NA,0.42,
SS,RB,SoCal,Scripps,4/14/2023,13,3.14,As,20.07,Y,N,NA,0.42,
SS,RB,SoCal,Scripps,4/14/2023,13,3.14,As,20.36,Y,N,NA,0.42,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,24.2,Y,Y,NA,0.06,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,21,Y,Y,NA,0.06,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,20.3,Y,Y,NA,0.06,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,19.9,Y,Y,NA,0.34,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,16.2,Y,Y,NA,0.34,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,M,45.2,Y,Y,NA,0.34,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,20.4,Y,Y,NA,0.36,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,27,Y,Y,NA,0.36,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,26.4,Y,Y,NA,0.36,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,19.3,Y,Y,NA,0.06,
SS,RB,SoCal,Scripps,4/14/2023,NA,NA,As,18.3,Y,Y,NA,0.24,
SS,RB,SoCal,Scripps,4/14/2023,9,1.5,M,28.2,Y,N,NA,1.33,
SS,RB,SoCal,Scripps,4/14/2023,9,1.5,M,29.7,Y,N,NA,1.33,
SS,RB,SoCal,Scripps,4/14/2023,9,3.98,As,16.3,Y,N,NA,0.33,
SS,RB,SoCal,Scripps,4/14/2023,9,6.88,As,22.5,Y,N,NA,0.08,
SS,RB,SoCal,Scripps,4/14/2023,9,6.88,As,15.5,Y,N,NA,0.08,
SS,RB,SoCal,Scripps,4/14/2023,9,6.88,As,19.4,Y,N,NA,0.08,
SS,RB,SoCal,Scripps,4/14/2023,13,8.1,As,16.3,Y,N,NA,0.17,
SS,RB,SoCal,Scripps,4/14/2023,13,8.1,As,21.6,Y,N,NA,0.17,
SS,RB,SoCal,Scripps,4/14/2023,24,2.41,As,20.6,Y,N,NA,0.52,
SS,RB,SoCal,Scripps,4/14/2023,24,2.41,As,17.7,Y,N,NA,0.52,
SS,RB,SoCal,Scripps,4/14/2023,24,2.41,As,20.2,Y,N,NA,0.52,
SS,RB,SoCal,Scripps,4/14/2023,24,2.41,As,20.6,Y,N,NA,0.52,
SS,RB,SoCal,Scripps,4/14/2023,24,2.41,As,22.1,Y,N,NA,0.52,
SS,RB,SoCal,Scripps,4/14/2023,25,9.54,As,19.9,Y,N,NA,0.49,
SS,RB,SoCal,Scripps,4/14/2023,24,10.16,As,22.65,Y,N,NA,0.27,
SS,RB,SoCal,Scripps,4/14/2023,24,10.16,As,20.3,Y,N,NA,0.27,
SS,RB,SoCal,Scripps,4/14/2023,24,10.16,As,20.7,Y,N,NA,0.27,
SS,RB,SoCal,Scripps,4/14/2023,24,10.16,As,20.9,Y,N,NA,0.27,
SS,RB,SoCal,Scripps,4/14/2023,24,10.16,As,18.1,Y,N,NA,0.27,
SS,RB,SoCal,Cabrillo,4/13/2023,4,0.64,M,31.15,Y,N,NA,0.69,
SS,RB,SoCal,Cabrillo,4/13/2023,4,0.64,M,27,Y,N,NA,0.69,
SS,RB,SoCal,Cabrillo,4/13/2023,4,1.21,M,28.35,Y,N,NA,0.44,
SS,RB,SoCal,Cabrillo,4/13/2023,4,1.21,M,26.45,Y,N,NA,0.44,
SS,RB,SoCal,Cabrillo,4/13/2023,6,0.6,M,21.6,Y,N,NA,0.96,
SS,RB,SoCal,Cabrillo,4/13/2023,6,2.8,Rp,29.2,Y,N,NA,0.46,
SS,RB,SoCal,Cabrillo,4/13/2023,5,0,M,27.4,Y,N,NA,1.06,
SS,RB,SoCal,Cabrillo,4/13/2023,5,1.05,M,25.6,Y,N,NA,0.81,
SS,RB,SoCal,Cabrillo,4/13/2023,5,3.42,M,24.6,Y,N,NA,0.56,
